# ID      zz                   CTIO_U             eCTIO_U            VIMOS_U            eVIMOS_U           ACS_F435W          eACS_F435W         ACS_F606W          eACS_F606W         ACS_F775W          eACS_F775W         ACS_F814W          eACS_F814W         ACS_F850LP         eACS_F850LP        WFC3_F098M   eWFC3_F098M   WFC3_F105W         eWFC3_F105W        WFC3_F125W         eWFC3_F125W        WFC3_F160W         eWFC3_F160W        ISAAC_KS           eISAAC_KS          HAWKI_KS           eHAWKI_KS          IRAC_CH1           eIRAC_CH1          IRAC_CH2           eIRAC_CH2          IRAC_CH3           eIRAC_CH3          IRAC_CH4           eIRAC_CH4          f24            ef24           f70            ef70           f100           ef100          f160           ef160          f250           ef250          flg1   flg2  
  17214   1.0959999999999999   1.99526231497E-7   1.78257337007E-8   1.85182524364E-7   6.82237632133E-9   1.99526231497E-7   6.06442486724E-9   4.20726628384E-7   3.87503545097E-9   9.23846887538E-7   5.10536657149E-9   1.11789239071E-6   2.05923388354E-8   1.7766423082E-6    9.81808822669E-9   -99.0        -99.0         2.2740499509E-6    8.37790962825E-9   2.98400811593E-6   5.49674608409E-9   3.90481083749E-6   7.1929273803E-9    6.20583179299E-6   9.14525169675E-8   6.20583179299E-6   2.28631292419E-8   9.85371506859E-6   1.17982890623E-7   7.79830110523E-6   8.61900090028E-8   5.65978586243E-6   3.33622747043E-7   4.89327924082E-6   3.74070768947E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.02  
  17225   1.053                4.52480637856E-7   1.62532526769E-8   4.56246977077E-7   9.24481789564E-9   -99.0              -99.0              5.20954747329E-7   1.77532310028E-8   8.01678063388E-7   2.65814201972E-8   9.39290651618E-7   3.37396277775E-8   1.33168037627E-6   4.90609181285E-8   -99.0        -99.0         -99.0              -99.0              1.45211161759E-6   2.67488845122E-8   1.55453319406E-6   3.00673376574E-8   -99.0              -99.0              -99.0              -99.0              2.27824276625E-6   1.36392043627E-7   1.72504329725E-6   1.00095886321E-7   6.39145889186E-7   7.8646995855E-7    7.74818532776E-7   7.30047828889E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  17233   1.04                 8.86339287328E-7   1.55106243906E-8   9.13692373681E-7   1.00985013083E-8   9.8265258283E-7    2.80567507413E-8   1.14498553469E-6   1.68731303928E-8   1.80800655211E-6   2.99742403315E-8   1.90897394112E-6   2.10987597108E-8   2.31206479018E-6   3.19423555194E-8   -99.0        -99.0         2.4683116897E-6    1.8187192645E-8    2.74410041826E-6   1.76918692069E-8   2.81838293126E-6   2.07666128764E-8   3.32047335798E-6   7.95149935399E-8   3.43874522229E-6   1.90032083699E-8   4.64729241676E-6   8.5606289933E-8    3.49623004003E-6   6.76230842435E-8   3.54813389234E-6   3.07187495837E-7   1.63530965174E-6   3.4340809394E-7    -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.01  
  17245   1.095                1.81134009262E-7   1.78508728972E-8   1.6413454667E-7    7.25632819984E-9   1.41514193293E-7   2.47644838662E-8   3.435579479E-7     1.51885710607E-8   7.22437032436E-7   1.99616728982E-8   9.41889596523E-7   2.86279084634E-8   1.44012437118E-6   3.84657033459E-8   -99.0        -99.0         1.94446441645E-6   2.149101494E-8     2.82357936911E-6   2.08049016454E-8   4.01051366087E-6   2.58567371181E-8   7.06642900425E-6   1.23660011053E-7   7.47480728176E-6   3.442275964E-8     1.39958732257E-5   1.0312540497E-7    1.18032063565E-5   7.60980836169E-8   8.63773746529E-6   2.86403407557E-7   8.07606861329E-6   3.19848365422E-7   5.9467465E-5   4.1923985E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  17254   1.0759999999999998   2.5095739637E-7    1.59486809721E-8   2.61818300822E-7   7.71659413178E-9   -99.0              -99.0              3.43874522229E-7   1.42524062774E-8   6.23447661105E-7   2.23944441353E-8   6.79829490455E-7   3.56903277114E-8   1.06071814964E-6   4.20091733466E-8   -99.0        -99.0         -99.0              -99.0              1.43218789927E-6   2.24245946492E-8   1.61584612095E-6   2.53002376966E-8   -99.0              -99.0              2.07395820445E-6   6.11259551369E-8   3.18859969339E-6   1.35093207036E-7   2.4299648977E-6    1.11904018999E-7   2.55152601091E-6   5.38159687351E-7   1.63530965174E-6   5.79877702487E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  17265   1.0791               1.21004076086E-6   1.78318196343E-8   1.23367282977E-6   1.13625466698E-8   1.34896288259E-6   3.60307811637E-8   1.77827941004E-6   2.29299821001E-8   2.86285927087E-6   4.21886533149E-8   3.25087297385E-6   3.89241405738E-8   4.28943409997E-6   5.53100072894E-8   4.52480637856E-6 5.00100082365E-8 -99.0              -99.0              5.64936974812E-6   3.12195709604E-8   6.20011864209E-6   3.42631218242E-8   -99.0              -99.0              6.74217467576E-6   1.05566130139E-7   1.05681750921E-5   7.78691917674E-8   8.27179951864E-6   5.33302623388E-8   6.37382301438E-6   4.46158603692E-7   6.02004863684E-6   4.6020758511E-7    4.2902905E-5   8.7717402E-6   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  17376   1.038                1.80967255479E-6   1.66677001914E-8   1.79308137708E-6   1.32119118381E-8   1.90370653174E-6   4.73412198394E-8   2.82878538797E-6   3.1264891515E-8    5.05358994753E-6   5.11998118689E-8   5.56672798151E-6   4.61443135211E-8   7.37904230129E-6   6.79634912141E-8   -99.0        -99.0         -99.0              -99.0              9.66495864314E-6   3.56070235138E-8   1.06561420216E-5   4.90733475355E-8   1.3158306551E-5    1.09073233848E-7   1.37784384335E-5   5.07616431068E-8   1.92486377778E-5   7.09146022523E-8   1.46824996783E-5   5.40923278195E-8   1.10968572677E-5   3.47499830483E-7   1.06463318705E-5   3.82419726938E-7   1.0082106E-4   6.6728431E-6   -99.0          -99.0          0.001414876    1.7436312E-4   0.0020200187   5.2594302E-4   0.0035705883   9.2264708E-4   0      0.0   
  17418   1.0959999999999999   1.42167393131E-7   2.69738476589E-8   1.03848445501E-7   1.02343309727E-8   3.43874522229E-7   1.80530479514E-8   1.80135786467E-6   1.16137833457E-8   7.00164359373E-6   1.28975041323E-8   9.53235043921E-6   7.0236953672E-8    1.85182524364E-5   3.41118816067E-8   -99.0        -99.0         2.96756335807E-5   2.73322686033E-8   4.1686938347E-5    3.83950891242E-8   5.92106733565E-5   0.0                1.0157808008E-4    1.87113738373E-7   9.98159627492E-5   0.0                1.57906497273E-4   1.45437258683E-7   1.22123713017E-4   1.12480096437E-7   8.09095899178E-5   3.7260243125E-7    5.54115118972E-5   4.08287108079E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  17422   1.018                1.19453808293E-6   2.53048353616E-8   1.1523913772E-6    1.37980918735E-8   1.32068729515E-6   3.64919385397E-8   1.44410908442E-6   2.39413251631E-8   1.96607463388E-6   3.62164331495E-8   2.08929613085E-6   2.50160670539E-8   2.45923482385E-6   4.53007795645E-8   -99.0        -99.0         2.57750786997E-6   2.61136972733E-8   2.98950992781E-6   2.20275231845E-8   2.76949126681E-6   2.55079572245E-8   2.45923482385E-6   1.33637299715E-7   3.03948496877E-6   2.79946911179E-8   3.674514792E-6     1.31989774551E-7   2.91071711807E-6   8.8468694767E-8    2.67916832482E-6   5.08326675019E-7   3.05070349782E-6   5.73199558814E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  17433   1.0390000000000001   9.42757508527E-8   1.92765209427E-8   7.19780372803E-8   7.29236444924E-9   1.97514962206E-7   4.16592226979E-8   8.45668200099E-7   2.80400110728E-8   2.98400811593E-6   4.67223417148E-8   4.02902535083E-6   4.8241303303E-8    7.44046366192E-6   6.85292028516E-8   9.57634976969E-6 1.0584172908E-7 -99.0              -99.0              1.52335106315E-5   4.20917453929E-8   2.15179057034E-5   5.94561706861E-8   3.47056354008E-5   9.58952144601E-8   3.47056354008E-5   3.19650714867E-8   5.1333396438E-5    4.72798053644E-8   3.95184588928E-5   3.63978457379E-8   2.68658137727E-5   3.46420604903E-7   1.79969951658E-5   3.81244437644E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  17474   1.034                4.46272370762E-7   1.68523137766E-8   4.52480637856E-7   8.33500137276E-9   5.17130317917E-7   2.38147312234E-8   7.62781234069E-7   1.82662344673E-8   1.24508786392E-6   2.86692075492E-8   1.38803366657E-6   2.4290098782E-8    1.8655203891E-6    4.12369866107E-8   1.9696996149E-6 3.26548869908E-8 -99.0              -99.0              2.22433399849E-6   1.84381859043E-8   2.40104334357E-6   2.21144264421E-8   2.70644994904E-6   7.72747082141E-8   2.92954382977E-6   5.9360610775E-8    3.80539725003E-6   7.00980078467E-8   3.04228572748E-6   5.0436876706E-8    2.27195643774E-6   4.12232194406E-7   1.47910838817E-6   4.31852006956E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  17652   1.0392               2.13599386019E-6   1.77059074363E-8   2.10668692574E-6   1.35823125503E-8   2.26360164045E-6   6.04607705678E-8   2.4299648977E-6    2.68569645598E-8   3.49623004003E-6   4.50820561623E-8   3.62076217757E-6   3.66832972675E-8   4.27759831482E-6   5.51573910357E-8   4.32513831035E-6 4.7803195193E-8 -99.0              -99.0              4.69894108605E-6   2.16394233952E-8   4.59198012837E-6   2.53762199782E-8   5.42500321631E-6   7.99458018261E-8   5.40505353709E-6   3.98259062443E-8   7.38584178121E-6   8.843395176E-8     5.48024532177E-6   6.05699096825E-8   4.20726628384E-6   4.34003970509E-7   4.05882194662E-6   4.71027458634E-7   -99.0          -99.0          -99.0          -99.0          8.4201255E-4   1.4193311E-4   -99.0          -99.0          -99.0          -99.0          0      0.02  
  17843   1.0363               1.15027054779E-6   1.80104515505E-8   1.16091387013E-6   1.17616530751E-8   1.28115005628E-6   4.01194154921E-8   1.52615976563E-6   2.81129018069E-8   2.55623042711E-6   4.23787541452E-8   2.79511705399E-6   3.60415712255E-8   3.63412616064E-6   5.35544622307E-8   3.6307805477E-6 5.01610869904E-8 -99.0              -99.0              4.21502349721E-6   2.32930806511E-8   4.39744078447E-6   2.83513484734E-8   4.76869998102E-6   1.18587644884E-7   4.82169793901E-6   5.77323229458E-8   6.52829844159E-6   6.61406357665E-8   4.66015111702E-6   4.29215779726E-8   3.41664612814E-6   3.55593753609E-7   2.43668842346E-6   3.83770678905E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  18048   1.097                -99.0              -99.0              1.47910838817E-8   5.2857595804E-9    2.07014134879E-8   2.81615254126E-8   3.06478490537E-7   1.86302900159E-8   1.15984512119E-6   4.48667870487E-8   1.5219486509E-6    2.24282641656E-8   2.70894382986E-6   4.49105304988E-8   -99.0        -99.0         4.0700523944E-6    2.99892543074E-8   5.69114957629E-6   2.62087123527E-8   7.94328234724E-6   2.92641336355E-8   1.37530809742E-5   7.60023341615E-8   1.25198752062E-5   2.30624624128E-8   1.9534396564E-5    1.07951064789E-7   1.56314764264E-5   1.00779852883E-7   1.02423591412E-5   3.96209578391E-7   8.03156169923E-6   4.36443160114E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.03  
  18130   1.094                4.14572031787E-9   1.83128043049E-8   2.82878538797E-8   5.6276804727E-9    1.25314117494E-7   2.01982493219E-8   3.876144867E-7     1.64222822358E-8   1.35643816291E-6   3.24824686522E-8   1.8655203891E-6    4.29551943862E-8   3.01439388428E-6   4.44217499031E-8   4.10015240507E-6 1.28396917374E-7 -99.0              -99.0              6.00343758733E-6   5.52937035812E-8   7.88496917745E-6   6.53609249522E-8   -99.0              -99.0              -99.0              -99.0              1.55453319406E-5   8.5906679021E-8    1.15345325782E-5   6.37421826462E-8   8.77404787957E-6   5.2527778817E-7    5.68591024699E-6   5.76060855692E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.07  
  18132   1.0390000000000001   5.99238902583E-7   1.71095021965E-8   6.11504982517E-7   9.57468734784E-9   6.55239394016E-7   3.01748892201E-8   1.22123713017E-6   2.24960192874E-8   2.5351286305E-6    3.73590361178E-8   2.95120922667E-6   3.26179697838E-8   4.0700523944E-6    5.24811950379E-8   4.39339245644E-6 6.47434238584E-8 -99.0              -99.0              6.49830363484E-6   2.99257941587E-8   7.48169500511E-6   3.44544787782E-8   1.03086074006E-5   8.54512046288E-8   1.07547420897E-5   2.97164505778E-8   1.6919986025E-5    9.35032982278E-8   1.35518941235E-5   6.24087787813E-8   1.07844996329E-5   3.97315649443E-7   1.18904967899E-5   4.27110538243E-7   1.4013202E-4   5.1767142E-6   0.002178794    1.9667229E-4   0.0031354636   1.4138007E-4   0.0030591287   4.1848313E-4   -99.0          -99.0          0      0.03  
  18146   1.041                2.06252869785E-7   1.70969322007E-8   2.13402744285E-7   6.682740498E-9     2.95937499534E-7   2.28957548362E-8   3.99576556619E-7   1.36168735371E-8   5.04428945952E-7   2.36944076571E-8   5.70164272281E-7   1.83799245548E-8   7.00164359373E-7   2.64398834712E-8   -99.0        -99.0         7.76962395992E-7   1.64590026836E-8   8.29468695095E-7   1.83352536233E-8   9.34975003089E-7   2.23897388461E-8   1.16949939102E-6   1.00174833342E-7   1.24738351424E-6   2.52754188293E-8   1.3803842646E-6    1.04253233153E-7   1.3170431382E-6    6.79303272894E-8   7.76962395992E-7   3.714009736E-7     4.37723637935E-7   3.92273093449E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  18160   1.095                3.99576556619E-7   2.39215345923E-8   3.95548735056E-7   1.0200787754E-8    5.34072234094E-7   1.03298728244E-8   1.26357201852E-6   6.98275702506E-9   3.22106879128E-6   8.90014197878E-9   4.0700523944E-6    3.74865678842E-8   6.96305779603E-6   1.92396396994E-8   -99.0        -99.0         9.70957006529E-6   3.57713780667E-8   1.39059287547E-5   3.84235011056E-8   1.971514611E-5     5.44749618468E-8   3.64753946926E-5   2.01570480192E-7   3.59749335156E-5   6.62682765075E-8   6.10942024906E-5   1.12539679938E-7   5.01649056773E-5   9.24071712032E-8   3.51236790466E-5   3.55851143048E-7   3.05351459394E-5   4.21858631115E-7   1.5207947E-4   5.0125331E-6   -99.0          -99.0          0.002359663    2.2106478E-4   0.0043977637   4.1536013E-4   0.0068607844   0.0012578432   0      0.02  
  18326   1.094                1.10968572677E-6   2.45293997988E-8   1.08943167966E-6   1.30442475562E-8   1.19674053131E-6   4.96007443363E-8   1.93196831702E-6   3.20293544177E-8   3.926449354E-6     3.9780328504E-8    4.54150712633E-6   5.01945917223E-8   6.74838730871E-6   8.08014272977E-8   -99.0        -99.0         8.36372991584E-6   3.85163996521E-8   1.00925288608E-5   4.64778130108E-8   1.27057410521E-5   4.68096799072E-8   1.81300916702E-5   2.00381178309E-7   1.84161990352E-5   6.78477845891E-8   2.78483840781E-5   1.28246548084E-7   2.23666014947E-5   1.23602407638E-7   1.57036280433E-5   4.62834429933E-7   1.48730487005E-5   5.06847611331E-7   1.2379099E-4   8.1550977E-6   -99.0          -99.0          7.5705854E-4   2.2936047E-4   0.0031059739   7.52787E-4     -99.0          -99.0          0      0.0   
  18375   1.02385              5.6650011192E-7    1.87835718655E-8   6.26902497476E-7   9.81577514906E-9   7.09251070556E-7   9.14542127661E-9   7.29121659995E-7   4.70082106279E-9   1.07250666562E-6   5.92689086492E-9   1.09849984506E-6   1.92233591959E-8   1.28587869263E-6   1.06590423926E-8   -99.0        -99.0         1.34896288259E-6   1.7394170217E-8    1.34276496114E-6   1.73142512643E-8   1.24623516049E-6   2.06608500209E-8   1.10560501504E-6   1.19141082514E-7   1.43350760073E-6   3.43280416142E-8   1.48593564229E-6   1.30016743845E-7   1.04616455102E-6   8.47926780801E-8   9.23846887538E-7   3.7779712629E-7    1.31340903653E-6   4.2944152173E-7    -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.0   
  18380   1.087                3.86901131655E-7   1.60357100078E-8   4.11528578436E-7   7.95966838839E-9   4.49158890106E-7   2.56488188056E-8   6.02559586074E-7   1.66493366464E-8   1.13762728582E-6   2.93382166529E-8   1.31340903653E-6   2.17744996934E-8   1.88973105443E-6   3.82911456902E-8   -99.0        -99.0         2.07204889776E-6   1.90842756157E-8   2.4456820721E-6    2.47781207583E-8   2.72144774645E-6   3.00785520593E-8   3.13328572432E-6   8.65758840108E-8   3.44191388268E-6   2.21908388734E-8   4.38934785535E-6   8.48975142934E-8   3.73594092259E-6   5.16139312599E-8   3.44508546287E-6   3.39515384042E-7   5.72796030986E-6   3.64019602228E-7   -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          -99.0          0      0.01  
